season,doy,treatment,timestamp,co.flux,co2.flux,Tr,PAR,PAR_above_canopy,TL,TA,VPD,SWC,g_tw,g_tCO,co.ci
Autumn,337,irr,2020-12-02 12:45:00,0.35971432024829036,-5.951440889562215,0.7467180414270244,187.02808083333335,134.10979216666664,17.44803820138889,18.129840291666667,964.902798867714,14.379933666666666,0.11948022732711265,0.14341533167003434,168.81871021387803
Autumn,338,dro,2020-12-03 12:15:00,0.117063281442532,-0.874180643046604,0.1060611845202121,116.21827333333331,105.07413966666668,18.36503136574074,18.988124666666668,1173.036484484191,12.735676666666668,0.0088264368080792,0.010594609590335369,116.26645673215606
Autumn,338,irr,2020-12-03 12:15:00,0.0297213585953925,-3.818243019801448,0.5416039581969834,123.75305333333334,155.8218155,17.832031032407407,17.829665583333334,1090.257876299711,14.370484666666664,0.0802906106089905,0.09637498026307292,104.04251281713724
Autumn,339,dro,2020-12-04 12:45:00,0.020590671349343448,-1.1254289227746677,0.10010487019154685,192.67916583333334,113.39216333333333,19.044289618055558,20.518859499999998,1232.7439117478755,12.734872499999998,0.00707292523818325,0.008489822471916453,115.63322318110701
Autumn,339,irr,2020-12-04 12:45:00,0.3736012641551155,-4.891688822992672,0.7224269463619477,206.60709249999996,185.1199,19.028383157407404,19.288190375,1268.443476929785,14.290179999999996,0.0802683012917911,0.09634820178937012,118.15557828865602
Spring,090,dro,2021-03-31 12:45:00,0.18979450117032334,-1.6590458710868021,0.2638206237775189,923.4688533333334,402.17755924999994,17.962092152777778,23.38708245833333,1257.47511840874,13.92503291666667,0.012635292955660949,0.015166482107729968,163.82048372971119
Spring,090,irr,2021-03-31 12:45:00,-0.6479551816806811,-7.967880597738256,2.728842412076487,632.9796454166667,168.976755,18.26079123726852,21.580097458333334,1199.7681781507677,16.02151733333333,0.2655922825970943,0.3187975629924192,145.29439261107464
Spring,091,dro,2021-04-01 12:45:00,0.14994470168941587,-1.8806840769875097,0.2422234943111388,465.1307108333333,186.60479166666667,19.097497407407406,23.889137166666664,1457.9345860574817,13.860660000000001,0.01158307881112885,0.013903481158519948,163.35657033006018
Spring,091,irr,2021-04-01 12:45:00,0.1608545664479667,-12.012787651671326,2.738706059359395,701.2208829166666,246.03403333333333,18.449525892361113,22.410260791666666,1320.614123269559,15.984219333333332,0.19660818664468488,0.23599409649175543,156.5565544690071
Spring,092,dro,2021-04-02 12:45:00,0.24481262379948648,-1.921302982545712,0.2066998897317746,474.06402875000003,138.75281083333334,15.200236284722223,18.804960958333332,876.834058113338,13.7144525,0.0145662309937769,0.017484238989900244,171.689339341944
Spring,092,irr,2021-04-02 12:45:00,-0.07733898977084244,-14.409854931727075,2.0624214834862706,789.8403220833333,209.13544166666668,15.431562006944445,18.603400041666667,849.0980415037614,15.856220999999998,0.2059996113478453,0.24726687625447244,154.0541455328409
Spring,093,dro,2021-04-03 12:45:00,0.2641600503251717,-1.3859959986072579,0.273832135344735,1163.44033,162.75844999999998,20.304811186342594,27.835919125000004,1448.878669451286,13.663965000000001,0.00938866038378745,0.011269461675795154,175.6327704985447
Spring,093,irr,2021-04-03 12:45:00,0.07104076269195404,-12.783240676287807,2.802103104519761,681.4990620833333,805.0506183333334,19.69938817592593,23.050728875,1232.5812759069504,15.81186,0.2104958146941201,0.2526637901086495,149.10017912566877
Spring,094,dro,2021-04-04 12:45:00,0.36897064526523,-0.48669387017827,0.1910649973571576,1276.9054020833335,157.32975691666664,22.382053182870372,29.041094833333332,2217.211948368836,13.601072916666666,0.0036152219069175004,0.004339448128282003,232.42912526907355
Spring,094,irr,2021-04-04 12:45:00,-0.2799761379984353,-9.760653964333713,3.1504511331776275,654.34255875,629.4600904999999,22.741979982638895,26.664391708333333,2250.4765381383268,15.652266666666666,0.1283977768480822,0.1541193063011873,142.04432822017048
Spring,095,dro,2021-04-05 12:45:00,0.4741696753265844,-0.2009853367163879,0.13437939132363286,1336.2487,336.2129093333333,28.39565697627315,39.71726158333333,3373.899555845942,13.630036666666669,0.0023228310093232,0.002788156560026338,341.02282843165585
Spring,095,irr,2021-04-05 12:45:00,0.603576994346682,-8.482548631660887,4.3012211760678944,996.9775991666668,746.2728601666668,28.01197028935185,33.36305683333333,3099.3281078721266,15.563939666666666,0.1129140578527962,0.13553378177657294,141.71272404541875
Spring,096,dro,2021-04-06 12:45:00,0.70658189613409,-0.01800424176184445,0.16780381965555966,1332.4062916666667,353.9184616666667,32.54395174189815,39.87458216666667,4395.503031662385,13.685897916666669,0.0021058488000085997,0.002527706975927759,441.96155809866264
Spring,096,irr,2021-04-06 12:45:00,0.15381742473336196,-7.512305348186731,5.061183638581904,1045.7638945833332,706.6620075,32.280343879629626,36.594375375,4214.174603073903,15.612381,0.10040528950395275,0.12051917055875574,135.46378758332406
Spring,097,dro,2021-04-07 12:45:00,0.9220011185616793,0.03366289610076955,0.18657497176852084,1473.9475625,297.9094653333333,32.760722604166666,38.31221004166667,4304.660117428098,13.62547875,0.00221974705040325,0.0026644221104936156,520.3364305365476
Spring,097,irr,2021-04-07 12:45:00,0.12489605919758018,-8.061988574759408,6.043690643150629,1080.95262,841.1582681666667,31.358163391203703,37.879212333333335,3997.9016296515197,15.923736764705883,0.1166147124230433,0.13997577702935382,155.0352593655604
Spring,101,dro,2021-04-11 12:45:00,0.15549113420234226,-1.9451408750784833,0.17639973796017916,524.8047991666667,208.39134083333332,16.12960206597222,20.489399583333334,955.4554615866905,12.820291666666666,0.01065760136356405,0.01279260567673616,167.93338662691858
Spring,101,irr,2021-04-11 12:45:00,-0.025347006998875203,-10.230415394105009,1.6000116419455328,445.29909791666677,163.48624916666665,14.78024534837963,18.671926541666664,843.2805626632351,14.900403666666666,0.16896571713914577,0.20281409657878147,154.65766747646137
Spring,102,dro,2021-04-12 12:45:00,0.1683171115106537,-1.4333926649243938,0.2190187295163602,1671.4392708333335,116.7151425,17.89971048611111,26.589200958333336,1114.6430172135629,12.79825125,0.00715116513613985,0.008583735926605112,170.29866148967946
